Mod:Item:MetaData, Localized Name
industrialforegoing:plastic, 塑料片
industrialforegoing:fertilizer, 肥料
industrialforegoing:meat_feeder, 肉汤注射器
industrialforegoing:mob_imprisonment_tool, 大师球
industrialforegoing:laser_lens:0, 白色§r 镭射聚焦透镜
industrialforegoing:laser_lens:1, 橙色§r 镭射聚焦透镜
industrialforegoing:laser_lens:2, 品红色§r 镭射聚焦透镜
industrialforegoing:laser_lens:3, 淡蓝色§r 镭射聚焦透镜
industrialforegoing:laser_lens:4, 黄色§r 镭射聚焦透镜
industrialforegoing:laser_lens:5, 黄绿色§r 镭射聚焦透镜
industrialforegoing:laser_lens:6, 粉红色§r 镭射聚焦透镜
industrialforegoing:laser_lens:7, 灰色§r 镭射聚焦透镜
industrialforegoing:laser_lens:8, 淡灰色§r 镭射聚焦透镜
industrialforegoing:laser_lens:9, 青色§r 镭射聚焦透镜
industrialforegoing:laser_lens:10, 紫色§r 镭射聚焦透镜
industrialforegoing:laser_lens:11, 蓝色§r 镭射聚焦透镜
industrialforegoing:laser_lens:12, 棕色§r 镭射聚焦透镜
industrialforegoing:laser_lens:13, 绿色§r 镭射聚焦透镜
industrialforegoing:laser_lens:14, 红色§r 镭射聚焦透镜
industrialforegoing:laser_lens:15, 黑色§r 镭射聚焦透镜
industrialforegoing:laser_lens_inverted:0, 白色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:1, 橙色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:2, 品红色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:3, 淡蓝色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:4, 黄色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:5, 黄绿色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:6, 粉红色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:7, 灰色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:8, 淡灰色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:9, 青色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:10, 紫色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:11, 蓝色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:12, 棕色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:13, 绿色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:14, 红色§r 镭射聚焦透镜（反向）
industrialforegoing:laser_lens_inverted:15, 黑色§r 镭射聚焦透镜（反向）
industrialforegoing:straw, 吸管
industrialforegoing:conveyor_upgrade:0, 传送带提取升级
industrialforegoing:conveyor_upgrade:1, 传送带输入升级
industrialforegoing:conveyor_upgrade:2, 传送带检测升级
industrialforegoing:conveyor_upgrade:3, 传送带弹射升级
industrialforegoing:conveyor_upgrade:4, 传送带投下升级
industrialforegoing:conveyor_upgrade:5, 传送带闪烁传送升级
industrialforegoing:conveyor_upgrade:6, 传送带叉分升级
industrialforegoing:pink_slime, 粉红史莱姆球
industrialforegoing:book_manual, Industrial Foregoing手册
industrialforegoing:pink_slime_ingot, Pink Slime Ingot
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:infinity_drill:0, Infinity Drill
industrialforegoing:adult_filter, 成年生物过滤插件
industrialforegoing:range_addon:0, 范围升级插件
industrialforegoing:range_addon:1, 范围升级插件
industrialforegoing:range_addon:2, 范围升级插件
industrialforegoing:range_addon:3, 范围升级插件
industrialforegoing:range_addon:4, 范围升级插件
industrialforegoing:range_addon:5, 范围升级插件
industrialforegoing:range_addon:6, 范围升级插件
industrialforegoing:range_addon:7, 范围升级插件
industrialforegoing:range_addon:8, 范围升级插件
industrialforegoing:range_addon:9, 范围升级插件
industrialforegoing:range_addon:10, 范围升级插件
industrialforegoing:range_addon:11, 范围升级插件
industrialforegoing:energy_field_addon, 远程充能附加插件
industrialforegoing:leaf_shearing, 叶片剪切插件
industrialforegoing:itemstack_transfer_addon_pull:0, 物品传输插件 (吸入/下)
industrialforegoing:itemstack_transfer_addon_push:0, 物品传输插件 (输出/下)
industrialforegoing:fluid_transfer_addon_pull:0, 流体传输插件 (吸入/下)
industrialforegoing:fluid_transfer_addon_push:0, 流体传输插件 (输出/下)
industrialforegoing:fortune_addon, Fortune Addon
industrialforegoing:artificial_dye:0, 白色§r 人造染料
industrialforegoing:artificial_dye:1, 橙色§r 人造染料
industrialforegoing:artificial_dye:2, 品红色§r 人造染料
industrialforegoing:artificial_dye:3, 淡蓝色§r 人造染料
industrialforegoing:artificial_dye:4, 黄色§r 人造染料
industrialforegoing:artificial_dye:5, 黄绿色§r 人造染料
industrialforegoing:artificial_dye:6, 粉红色§r 人造染料
industrialforegoing:artificial_dye:7, 灰色§r 人造染料
industrialforegoing:artificial_dye:8, 淡灰色§r 人造染料
industrialforegoing:artificial_dye:9, 青色§r 人造染料
industrialforegoing:artificial_dye:10, 紫色§r 人造染料
industrialforegoing:artificial_dye:11, 蓝色§r 人造染料
industrialforegoing:artificial_dye:12, 棕色§r 人造染料
industrialforegoing:artificial_dye:13, 绿色§r 人造染料
industrialforegoing:artificial_dye:14, 红色§r 人造染料
industrialforegoing:artificial_dye:15, 黑色§r 人造染料
industrialforegoing:conveyor:0, 白色§r 传送带
industrialforegoing:conveyor:1, 橙色§r 传送带
industrialforegoing:conveyor:2, 品红色§r 传送带
industrialforegoing:conveyor:3, 淡蓝色§r 传送带
industrialforegoing:conveyor:4, 黄色§r 传送带
industrialforegoing:conveyor:5, 黄绿色§r 传送带
industrialforegoing:conveyor:6, 粉红色§r 传送带
industrialforegoing:conveyor:7, 灰色§r 传送带
industrialforegoing:conveyor:8, 淡灰色§r 传送带
industrialforegoing:conveyor:9, 青色§r 传送带
industrialforegoing:conveyor:10, 紫色§r 传送带
industrialforegoing:conveyor:11, 蓝色§r 传送带
industrialforegoing:conveyor:12, 棕色§r 传送带
industrialforegoing:conveyor:13, 绿色§r 传送带
industrialforegoing:conveyor:14, 红色§r 传送带
industrialforegoing:conveyor:15, 黑色§r 传送带
industrialforegoing:black_hole_label, 黑洞存储器标签
mcjtylib_ng:multipart, tile.mcjtylib_ng.multipart.name
harvestcraft:blackberryitem, 黑莓
harvestcraft:blackberryseeditem, 黑莓种子
harvestcraft:blueberryitem, 蓝莓
harvestcraft:blueberryseeditem, 蓝莓种子
harvestcraft:candleberryitem, 蜡杨梅
harvestcraft:candleberryseeditem, 蜡杨梅种子
harvestcraft:raspberryitem, 树莓
harvestcraft:raspberryseeditem, 树莓种子
harvestcraft:strawberryitem, 草莓
harvestcraft:strawberryseeditem, 草莓种子
harvestcraft:cactusfruititem, 仙人掌果
harvestcraft:cactusfruitseeditem, 仙人掌果种子
harvestcraft:asparagusitem, 芦笋
harvestcraft:asparagusseeditem, 芦笋种子
harvestcraft:barleyitem, 大麦
harvestcraft:barleyseeditem, 大麦种子
harvestcraft:oatsitem, 燕麦
harvestcraft:oatsseeditem, 燕麦种子
harvestcraft:ryeitem, 黑麦
harvestcraft:ryeseeditem, 黑麦种子
harvestcraft:cornitem, 玉米
harvestcraft:cornseeditem, 玉米种子
harvestcraft:bambooshootitem, 竹笋
harvestcraft:bambooshootseeditem, 竹笋种子
harvestcraft:cantaloupeitem, 哈密瓜
harvestcraft:cantaloupeseeditem, 哈密瓜种子
harvestcraft:cucumberitem, 黄瓜
harvestcraft:cucumberseeditem, 黄瓜种子
harvestcraft:wintersquashitem, 冬南瓜
harvestcraft:wintersquashseeditem, 冬南瓜种子
harvestcraft:zucchiniitem, 西葫芦
harvestcraft:zucchiniseeditem, 西葫芦种子
harvestcraft:beetitem, 甜菜
harvestcraft:beetseeditem, 甜菜种子
harvestcraft:onionitem, 洋葱
harvestcraft:onionseeditem, 洋葱种子
harvestcraft:parsnipitem, 防风草
harvestcraft:parsnipseeditem, 防风草种子
harvestcraft:peanutitem, 花生
harvestcraft:peanutseeditem, 花生种子
harvestcraft:radishitem, 小红萝卜
harvestcraft:radishseeditem, 小红萝卜种子
harvestcraft:rutabagaitem, 芜菁甘蓝
harvestcraft:rutabagaseeditem, 芜菁甘蓝种子
harvestcraft:sweetpotatoitem, 红薯
harvestcraft:sweetpotatoseeditem, 红薯种子
harvestcraft:turnipitem, 大红萝卜
harvestcraft:turnipseeditem, 大红萝卜种子
harvestcraft:rhubarbitem, 大黄
harvestcraft:rhubarbseeditem, 大黄种子
harvestcraft:celeryitem, 芹菜
harvestcraft:celeryseeditem, 芹菜种子
harvestcraft:garlicitem, 大蒜
harvestcraft:garlicseeditem, 大蒜种子
harvestcraft:gingeritem, 生姜
harvestcraft:gingerseeditem, 生姜种子
harvestcraft:spiceleafitem, 香叶
harvestcraft:spiceleafseeditem, 香叶种子
harvestcraft:tealeafitem, 茶叶
harvestcraft:teaseeditem, 茶树种子
harvestcraft:coffeebeanitem, 咖啡豆
harvestcraft:coffeeseeditem, 咖啡种子
harvestcraft:mustardseedsitem, 芥菜籽
harvestcraft:mustardseeditem, 芥菜籽种子
harvestcraft:broccoliitem, 西兰花
harvestcraft:broccoliseeditem, 西兰花种子
harvestcraft:caulifloweritem, 花菜
harvestcraft:cauliflowerseeditem, 花菜种子
harvestcraft:leekitem, 韭菜
harvestcraft:leekseeditem, 韭菜种子
harvestcraft:lettuceitem, 生菜
harvestcraft:lettuceseeditem, 生菜种子
harvestcraft:scallionitem, 大葱
harvestcraft:scallionseeditem, 大葱种子
harvestcraft:artichokeitem, 洋蓟
harvestcraft:artichokeseeditem, 洋蓟种子
harvestcraft:brusselsproutitem, 芽甘蓝
harvestcraft:brusselsproutseeditem, 芽甘蓝种子
harvestcraft:cabbageitem, 包菜
harvestcraft:cabbageseeditem, 包菜种子
harvestcraft:spinachitem, 菠菜
harvestcraft:spinachseeditem, 菠菜种子
harvestcraft:whitemushroomitem, 白蘑菇
harvestcraft:whitemushroomseeditem, 白蘑菇孢子
harvestcraft:beanitem, 豆子
harvestcraft:beanseeditem, 豆子种子
harvestcraft:soybeanitem, 黄豆
harvestcraft:soybeanseeditem, 黄豆种子
harvestcraft:bellpepperitem, 甜椒
harvestcraft:bellpepperseeditem, 甜椒种子
harvestcraft:chilipepperitem, 辣椒
harvestcraft:chilipepperseeditem, 辣椒种子
harvestcraft:eggplantitem, 茄子
harvestcraft:eggplantseeditem, 茄子种子
harvestcraft:okraitem, 黄秋葵
harvestcraft:okraseeditem, 黄秋葵种子
harvestcraft:peasitem, 豌豆
harvestcraft:peasseeditem, 豌豆种子
harvestcraft:tomatoitem, 番茄
harvestcraft:tomatoseeditem, 番茄种子
harvestcraft:cottonitem, 棉花
harvestcraft:cottonseeditem, 棉花种子
harvestcraft:pineappleitem, 菠萝
harvestcraft:pineappleseeditem, 菠萝种子
harvestcraft:grapeitem, 葡萄
harvestcraft:grapeseeditem, 葡萄种子
harvestcraft:kiwiitem, 猕猴桃
harvestcraft:kiwiseeditem, 猕猴桃种子
harvestcraft:cranberryitem, 蔓越莓
harvestcraft:cranberryseeditem, 蔓越莓种子
harvestcraft:riceitem, 水稻
harvestcraft:riceseeditem, 水稻种子
harvestcraft:seaweeditem, 海草
harvestcraft:seaweedseeditem, 海草种子
harvestcraft:curryleafitem, 咖喱叶
harvestcraft:curryleafseeditem, 咖喱叶种子
harvestcraft:sesameseedsitem, 芝麻
harvestcraft:sesameseedsseeditem, 芝麻种子
harvestcraft:waterchestnutitem, 荸荠
harvestcraft:waterchestnutseeditem, 荸荠种子
harvestcraft:gigapickleitem, 腌菜
harvestcraft:gigapickleseeditem, 腌菜种子
harvestcraft:kaleitem, 甘蓝
harvestcraft:kaleseeditem, 甘蓝种子
harvestcraft:agaveitem, Agave
harvestcraft:agaveseeditem, Agave Seed
harvestcraft:amaranthitem, Amaranth
harvestcraft:amaranthseeditem, Amaranth Seed
harvestcraft:arrowrootitem, Arrowroot
harvestcraft:arrowrootseeditem, Arrowroot Seed
harvestcraft:cassavaitem, Cassava
harvestcraft:cassavaseeditem, Cassava Seed
harvestcraft:chickpeaitem, Chickpeas
harvestcraft:chickpeaseeditem, Chickpea Seed
harvestcraft:elderberryitem, Elderberry
harvestcraft:elderberryseeditem, Elderberry Seed
harvestcraft:flaxitem, Flax
harvestcraft:flaxseeditem, Flax Seed
harvestcraft:greengrapeitem, Green Grape
harvestcraft:greengrapeseeditem, Green Grape Seed
harvestcraft:huckleberryitem, Huckleberry
harvestcraft:huckleberryseeditem, Huckleberry Seed
harvestcraft:jicamaitem, Jicama
harvestcraft:jicamaseeditem, Jicama Seed
harvestcraft:juteitem, Jute
harvestcraft:juteseeditem, Jute Seed
harvestcraft:kenafitem, Kenaf
harvestcraft:kenafseeditem, Kenaf Seed
harvestcraft:kohlrabiitem, Kohlrabi
harvestcraft:kohlrabiseeditem, Kohlrabi Seed
harvestcraft:lentilitem, Lentils
harvestcraft:lentilseeditem, Lentil Seed
harvestcraft:milletitem, Millet
harvestcraft:milletseeditem, Millet Seed
harvestcraft:mulberryitem, Mulberry
harvestcraft:mulberryseeditem, Mulberry Seed
harvestcraft:quinoaitem, Quinoa
harvestcraft:quinoaseeditem, Quinoa Seed
harvestcraft:sisalitem, Sisal
harvestcraft:sisalseeditem, Sisal Seed
harvestcraft:taroitem, Taro
harvestcraft:taroseeditem, Taro Seed
harvestcraft:tomatilloitem, Tomatillo
harvestcraft:tomatilloseeditem, Tomatillo Seed
harvestcraft:juniperberryitem, Juniperberry
harvestcraft:juniperberryseeditem, Juniperberry Seed
harvestcraft:date_sapling, 枣椰树苗
harvestcraft:dateitem, 枣椰
harvestcraft:pamdate, 海枣
harvestcraft:papaya_sapling, 木瓜树苗
harvestcraft:papayaitem, 木瓜
harvestcraft:pampapaya, 木瓜
harvestcraft:cherry_sapling, 樱桃树苗
harvestcraft:cherryitem, 樱桃
harvestcraft:pamcherry, 樱桃
harvestcraft:fig_sapling, 无花果树苗
harvestcraft:figitem, 无花果
harvestcraft:pamfig, 无花果 
harvestcraft:soursop_sapling, Soursop Sapling
harvestcraft:soursopitem, Soursop
harvestcraft:pamsoursop, Soursop
harvestcraft:dragonfruit_sapling, 火龙果树苗
harvestcraft:dragonfruititem, 火龙果
harvestcraft:pamdragonfruit, 火龙果
harvestcraft:rambutan_sapling, Rambutan Sapling
harvestcraft:rambutanitem, Rambutan
harvestcraft:pamrambutan, Rambutan
harvestcraft:jackfruit_sapling, Jackfruit Sapling
harvestcraft:jackfruititem, Jackfruit
harvestcraft:pamjackfruit, Jackfruit
harvestcraft:passionfruit_sapling, Passion Fruit Sapling
harvestcraft:passionfruititem, Passion Fruit
harvestcraft:pampassionfruit, Passionfruit
harvestcraft:apple_sapling, 苹果树苗
harvestcraft:pamapple, 苹果
harvestcraft:lemon_sapling, 柠檬树苗
harvestcraft:lemonitem, 柠檬
harvestcraft:pamlemon, 柠檬
harvestcraft:pear_sapling, 梨树树苗
harvestcraft:pearitem, 梨
harvestcraft:pampear, 梨
harvestcraft:olive_sapling, 橄榄树苗
harvestcraft:oliveitem, 橄榄
harvestcraft:pamolive, 橄榄
harvestcraft:spiderweb_sapling, 蜘网树苗
harvestcraft:pamspiderweb, 蜘网
harvestcraft:grapefruit_sapling, 西柚树苗
harvestcraft:grapefruititem, 西柚
harvestcraft:pamgrapefruit, 葡萄柚
harvestcraft:pomegranate_sapling, 石榴树苗
harvestcraft:pomegranateitem, 石榴
harvestcraft:pampomegranate, 石榴
harvestcraft:cashew_sapling, 腰果树苗
harvestcraft:cashewitem, 腰果
harvestcraft:pamcashew, 腰果
harvestcraft:vanillabean_sapling, 香草树苗
harvestcraft:vanillabeanitem, 香草豆
harvestcraft:pamvanillabean, 香草豆
harvestcraft:starfruit_sapling, 杨桃树苗
harvestcraft:starfruititem, 杨桃
harvestcraft:pamstarfruit, 杨桃
harvestcraft:banana_sapling, 香蕉树苗
harvestcraft:bananaitem, 橡胶
harvestcraft:pambanana, 香蕉
harvestcraft:plum_sapling, 李子树苗
harvestcraft:plumitem, 李子
harvestcraft:pamplum, 梅花
harvestcraft:avocado_sapling, 牛油果树苗
harvestcraft:avocadoitem, 牛油果
harvestcraft:pamavocado, 鳄梨
harvestcraft:pecan_sapling, 山核桃树苗
harvestcraft:pecanitem, 山核桃
harvestcraft:pampecan, 山核桃
harvestcraft:pistachio_sapling, 开心果树苗
harvestcraft:pistachioitem, 开心果
harvestcraft:pampistachio, 开心果
harvestcraft:hazelnut_sapling, Hazelnut Sapling
harvestcraft:hazelnutitem, Hazelnut
harvestcraft:pamhazelnut, Hazelnut
harvestcraft:lime_sapling, 青柠树苗
harvestcraft:limeitem, 青柠
harvestcraft:pamlime, 石灰
harvestcraft:peppercorn_sapling, 胡椒树苗
harvestcraft:peppercornitem, 胡椒
harvestcraft:pampeppercorn, 胡椒
harvestcraft:almond_sapling, 杏仁树苗
harvestcraft:almonditem, 杏仁
harvestcraft:pamalmond, 杏仁
harvestcraft:gooseberry_sapling, 醋栗树苗
harvestcraft:gooseberryitem, 醋栗
harvestcraft:pamgooseberry, 醋栗
harvestcraft:peach_sapling, 桃子树苗
harvestcraft:peachitem, 桃子
harvestcraft:pampeach, 桃
harvestcraft:chestnut_sapling, 板栗树苗
harvestcraft:chestnutitem, 栗子
harvestcraft:pamchestnut, 板栗
harvestcraft:pawpaw_sapling, Pawpaw Sapling
harvestcraft:pawpawitem, Pawpaw
harvestcraft:pampawpaw, Pawpaw
harvestcraft:coconut_sapling, 椰子树苗
harvestcraft:coconutitem, 椰子
harvestcraft:pamcoconut, 椰子
harvestcraft:mango_sapling, 芒果树苗
harvestcraft:mangoitem, 芒果
harvestcraft:pammango, 芒果
harvestcraft:apricot_sapling, 杏树苗
harvestcraft:apricotitem, 杏
harvestcraft:pamapricot, 杏
harvestcraft:orange_sapling, 柑橘树苗
harvestcraft:orangeitem, 柑橘
harvestcraft:pamorange, 橙色
